tid,cluster,title,imdbRating,ratingCount,year,nrOfWins,nrOfNominations,nrOfUserReviews,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western
tt0072226,9,Sugarland Express (1974),6.8,8669,1974,1,2,46,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0072228,7,Die Supercops - Zwei irre Hunde (1974),6.6,432,1974,0,0,12,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0072267,7,Der Killer im Kopf (1974),5.8,1034,1974,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0072274,3,Diebe wie wir (1974),7.1,2446,1974,1,0,34,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0072308,7,Flammendes Inferno (1974),6.9,25243,1974,9,13,187,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0072353,1,Die Ausgebufften (1974),7.4,4999,1974,0,0,29,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0072402,1,Wo der rote Farn wächst (1974),6.9,1837,1974,0,0,23,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0072424,1,The Year Without a Santa Claus (TV Movie 1974),8,3157,1974,0,0,31,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0072439,1,Shin Zatôichi monogatari: Kasama no chimatsuri (1973),7.2,378,1973,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0072440,7,The Zebra Killer (1974),6.6,53,1974,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0072472,1,Barney Miller (TV Series 1974_1982),8.1,2324,1982,7,43,25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0072500,1,Das verrückte Hotel - Fawlty Towers (TV Series 1975_1979),8.9,40383,1979,4,2,127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0072506,8,Good Morning America (TV Series 1975_ ),5.4,552,1975,11,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
tt0023293,2,Das Haus des Grauens (1932),7.4,4260,1932,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0072515,9,Der Unsichtbare (TV Series 1975_1976),6.8,270,1976,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0072519,1,The Jeffersons (TV Series 1975_1985),7.5,3142,1985,5,23,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0072560,7,Die knallharten Fünf (TV Series 1975_1976),6.6,662,1976,0,0,12,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0072564,9,Mondbasis Alpha 1 (TV Series 1975_1977),7.3,3614,1977,0,0,82,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0072567,7,Starsky und Hutch (TV Series 1975_1979),7.1,2982,1979,4,2,24,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0072574,7,Die Zwei mit dem Dreh (TV Series 1975_1978),7.2,220,1978,0,0,7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0072603,7,Adieu Bulle (1975),7,680,1975,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0072613,3,Afonya (1975),8.2,1391,1975,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0072730,1,Der Junge mit dem Hund (1975),6.6,10376,1975,2,2,106,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0072737,9,Der Mann ohne Nerven (1975),6.1,1859,1975,1,0,25,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0072750,2,Feuerkäfer (1975),5.1,1162,1975,1,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
tt0072826,3,Cousin cousine (1975),6.8,918,1975,7,4,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0072886,9,Doc Savage - Der Mann aus Bronze (1975),5.5,1091,1975,1,0,35,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0023369,1,Rain (1932),6.9,1514,1932,0,0,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0072912,7,Unter Wasser stirbt man nicht (1975),6.5,2808,1975,0,0,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0072951,9,Die Flucht zum Hexenberg (1975),6.3,5884,1975,0,0,54,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0072962,10,F wie Fälschung (1973),7.9,7168,1973,1,0,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0073008,3,Mitgiftjäger (1975),5.8,1395,1975,0,0,27,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0023395,3,Endlich sind wir reich (1931),6,2647,1931,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0073018,7,French Connection II (1975),6.8,10089,1975,0,2,67,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0073026,5,Funny Lady (1975),6.4,2918,1975,0,6,31,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0073036,1,Nobody ist der Grö_te (1975),6.3,3044,1975,1,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0073043,2,Angriff der Riesenspinne (1975),2.8,2637,1975,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0073075,9,Tollkühne Flieger (1975),6.6,3642,1975,0,0,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0073076,10,Grey Gardens (1975),7.7,5777,1975,1,1,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0073092,1,Ein stahlharter Mann (1975),7.4,5390,1975,0,0,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0073115,1,Die Geschichte der O (1975),5.4,3605,1975,0,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0023427,7,Narbengesicht (1932),7.8,16358,1932,2,0,258,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0073155,3,Nachtblende (1975),7.2,1594,1975,2,3,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0073166,3,India Song (1975),6.4,774,1975,0,0,17,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0073170,1,Die Bumsköpfe (1975),5.3,196,1975,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0073260,9,Caprona - Das vergessene Land (1975),5.7,2902,1975,0,0,52,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0073312,1,Die letzte Nacht des Boris Gruschenko (1975),7.8,21782,1975,1,1,101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0073440,1,Nashville (1975),7.8,14261,1975,22,24,145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0023458,3,Shanghai-Express (1932),7.5,3777,1932,0,2,45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0073582,2,Rosso - Die Farbe des Todes (1975),7.7,16855,1975,1,1,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0073640,1,Rudolph's Shiny New Year (TV Movie 1976),6.7,1117,1976,0,0,17,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0073654,1,Sandakan Haus N° 8 (1974),7.8,288,1974,7,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0073688,1,The Sexplorer (1975),5.8,98,1975,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0073705,2,Parasiten-Mörder (1975),6.7,9351,1975,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0073722,1,Lauter nette Mädchen (1975),7.3,1417,1975,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0073784,1,Der schwarze Cowboy (1975),5.8,524,1975,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0073800,1,Die Wanderschauspieler (1975),8,1871,1975,11,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0073812,5,Tommy (1975),6.6,13072,1975,2,2,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0073817,9,Hingerissen von einem ungewöhnlichen Schicksal im azurblauen Meer im August (1974),7.5,3192,1974,7,0,42,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0073822,1,Die Zauberflöte (TV Movie 1975),7.8,2535,1975,3,2,25,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0073901,9,Die Wilby-Verschwörung (1975),6.5,938,1975,0,0,19,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0073934,1,Zwaarmoedige verhalen voor bij de centrale verwarming (1975),7.3,47,1975,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0073965,9,Die sieben Millionen Dollar Frau (TV Series 1976_1978),6.7,2131,1978,2,2,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0074016,1,Laverne & Shirley (TV Series 1976_1983),6.9,2712,1983,1,1,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0074028,1,Die Muppet Show (TV Series 1976_1981),8.6,9423,1981,7,25,33,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0074042,7,Quincy (TV Series 1976_1983),7.4,2200,1983,2,3,35,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0074074,9,Wonder Woman (TV Series 1975_1979),7,2649,1979,1,3,39,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0074084,1,Novecento (1976),7.8,15014,1976,3,3,92,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0074085,1,Die 21 Stunden von München (TV Movie 1976),6.4,574,1976,0,1,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0074090,1,Fahrerflucht (1979),6.8,71,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0074103,1,Brust oder Keule (1976),7.3,5569,1976,1,0,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0074119,7,Die Unbestechlichen (1976),8,59136,1976,13,20,189,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0074148,9,Ape (1976),2.2,1173,1976,0,0,35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0074152,1,Taschengeld (1976),7.6,3508,1976,4,2,33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0074161,1,Der Krieg ist kein Abzählspiel (1977),7.7,312,1977,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0074174,1,Die Bären sind los (1976),7.3,13812,1976,1,0,83,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0074235,1,Dieses Land ist mein Land (1976),7.4,2893,1976,5,10,43,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0074254,1,Buffallo Bill und die Indianer (1976),6.1,2534,1976,1,0,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0074258,2,Das Landhaus der toten Seelen (1976),6.5,4945,1976,6,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0074291,10,Fellinis Casanova (1976),7.1,4120,1976,6,3,28,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0074292,7,Cassandra Crossing (1976),6.3,4582,1976,0,0,62,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0000417,4,Die Reise zum Mond (1902),8.2,18063,1902,0,0,113,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0074360,1,Cría cuervos (1976),8,4403,1976,8,3,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0074442,9,Zwei au_er Rand und Band (1977),7.1,5131,1977,1,0,14,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0074443,7,Unsterbliches Duell (1976),7.3,344,1976,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0074454,3,Eat My Dust (1976),5.2,444,1976,0,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0074486,2,Eraserhead (1977),7.4,51585,1977,2,1,506,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0074507,7,Love in Action (1976),6.1,90,1976,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0074533,5,The First Nudie Musical (1976),5.3,441,1976,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0074553,3,Zwischen zwölf und drei (1976),6.8,1406,1976,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
tt0074562,3,Sag' ja zur Liebe (1976),5.1,372,1976,0,0,28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0074564,7,Mein Name ist Gator (1976),5.7,1713,1976,0,0,24,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0074605,10,Harlan County U.S.A. (1976),8.3,3042,1976,3,0,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0074626,1,Herz aus Glas (1976),7,3072,1976,1,0,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0074686,3,Die Unschuld (1976),7.5,1876,1976,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0023694,2,White Zombie (1932),6.5,5410,1932,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0074749,1,The Killing of a Chinese Bookie (1976),7.5,5988,1976,0,0,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0074812,9,Flucht ins 23. Jahrhundert (1976),6.8,32914,1976,7,2,228,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0023723,5,Yours Sincerely (1933),6.3,43,1933,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0074964,1,Nickelodeon (1976),6.3,1258,1976,0,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0075024,1,Die Verurteilung (1976),8.2,358,1976,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0075066,7,Inspector Clouseau - Der beste Mann bei Interpol (1976),7.2,18413,1976,2,2,94,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0075144,1,Der Mörder lauert in der Sauna (1976),7.9,1540,1976,0,2,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0075147,3,Robin und Marian (1976),6.6,7699,1976,0,0,74,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0075178,1,Il secondo tragico Fantozzi (1976),7.8,1949,1976,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0075194,9,Kein Koks für Sherlock Holmes (1976),6.8,2734,1976,2,2,36,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0023825,3,Sexbombe (1933),7.4,1219,1933,0,0,35,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0075265,3,A Star Is Born (1976),6.5,4197,1976,6,6,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
tt0075268,1,Mister Universum (1976),5.7,2506,1976,0,1,23,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0075276,1,Stroszek (1977),8.1,7293,1977,2,2,52,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0075282,1,Summer of Secrets (1976),5.7,25,1976,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0075342,7,Der Umleger (1976),6.1,2178,1976,0,0,83,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0075348,3,Tredowata (1976),6.5,112,1976,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0075359,7,Lethal Game - Countdown in den Tod (1976),6,2019,1976,0,0,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0075404,1,Aufstieg (1977),8.3,2639,1977,4,0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0075472,1,Der Doktor und das liebe Vieh (TV Series 1978_1990),8.3,1206,1990,1,2,19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0075473,9,The All-New Super Friends Hour (TV Series 1977_1978),7,631,1978,0,0,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0075488,7,CHiPs (TV Series 1977_1983),6.4,2665,1983,0,2,37,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0075520,10,Jesus von Nazareth (TV Mini-Series 1977),8.8,8944,1977,2,6,124,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0075527,9,Logan's Run (TV Series 1977_1978),7.5,666,1978,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0075529,3,Love Boat (TV Series 1977_1987),6,3653,1987,4,13,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0075533,9,Der Mann aus Atlantis (TV Series 1977_1978),6.6,869,1978,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0075572,1,Roots (TV Mini-Series 1977),8.5,7705,1977,15,35,61,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0075583,8,Sneak Previews (TV Series 1975_1996),7.8,73,1996,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0075585,9,Die Weltraum-Akademie (TV Series 1977_1979),7.1,156,1979,1,0,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0075614,7,Sette note in nero (1977),7.1,1760,1977,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0075648,7,Airport '77 - Verschollen im Bermuda-Dreieck (1977),5.5,5854,1977,0,0,72,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0075722,7,Die Gangster-Akademie (1977),6,177,1977,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0075772,7,Blue Nude (1977),6.4,36,1977,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0075774,3,Bobby Deerfield (1977),5.9,2401,1977,0,0,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0023950,4,Dirty Work (1933),7.5,840,1933,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0075790,9,Die Brüder Löwenherz (1977),7.2,3727,1977,3,1,20,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0075793,1,Wir hatten uns so geliebt (1974),8.1,2518,1974,7,2,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0075824,3,Dieses obskure Objekt der Begierde (1977),7.9,11863,1977,12,3,52,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0075901,9,Tornado (1978),4.7,265,1978,0,0,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0075925,2,Die Tiefe (1977),6.1,7149,1977,0,2,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0075930,2,God Told Me To (1976),6.4,2075,1976,1,1,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0075950,7,Das Domino Komplott (1977),5.7,1291,1977,0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0075993,1,Ein Feind des Volkes (1978),7.1,484,1978,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0075995,7,Equus - Blinde Pferde (1977),7.2,5012,1977,5,4,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0076009,2,Exorzist II - Der Ketzer (1977),3.7,13573,1977,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0076054,1,Ein ganz verrückter Freitag (1976),6.3,7996,1976,0,0,49,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0076065,7,Die Gang (1977),5.8,314,1977,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0076080,1,Ghatashraddha (1977),7.7,70,1977,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0006689,4,Der Ladenaufseher (1916),6.8,1140,1916,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
